condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
70717,W88.8XXD,"Exposure to other ionizing radiation, subsequent encounter",external_causes,XX,External causes of morbidity,"Exposure to other ionizing radiation, subsequent encounter",1,"exposure to other ionizing radiation, subsequent encounter",CMS_ICD-10-CM_tabular_order
70718,W88.8XXS,"Exposure to other ionizing radiation, sequela",external_causes,XX,External causes of morbidity,"Exposure to other ionizing radiation, sequela",1,"exposure to other ionizing radiation, sequela",CMS_ICD-10-CM_tabular_order
70719,W89.0XXA,"Exposure to welding light (arc), initial encounter",external_causes,XX,External causes of morbidity,"Exposure to welding light (arc), initial encounter",1,"exposure to welding light (arc), initial encounter",CMS_ICD-10-CM_tabular_order
70720,W89.0XXD,"Exposure to welding light (arc), subsequent encounter",external_causes,XX,External causes of morbidity,"Exposure to welding light (arc), subsequent encounter",1,"exposure to welding light (arc), subsequent encounter",CMS_ICD-10-CM_tabular_order
70721,W89.0XXS,"Exposure to welding light (arc), sequela",external_causes,XX,External causes of morbidity,"Exposure to welding light (arc), sequela",1,"exposure to welding light (arc), sequela",CMS_ICD-10-CM_tabular_order
70722,W89.1XXA,"Exposure to tanning bed, initial encounter",external_causes,XX,External causes of morbidity,"Exposure to tanning bed, initial encounter",1,"exposure to tanning bed, initial encounter",CMS_ICD-10-CM_tabular_order
70723,W89.1XXD,"Exposure to tanning bed, subsequent encounter",external_causes,XX,External causes of morbidity,"Exposure to tanning bed, subsequent encounter",1,"exposure to tanning bed, subsequent encounter",CMS_ICD-10-CM_tabular_order
70724,W89.1XXS,"Exposure to tanning bed, sequela",external_causes,XX,External causes of morbidity,"Exposure to tanning bed, sequela",1,"exposure to tanning bed, sequela",CMS_ICD-10-CM_tabular_order
70725,W89.8XXA,"Exposure to oth man-made visible and ultraviolet light, init",external_causes,XX,External causes of morbidity,"Exposure to other man-made visible and ultraviolet light, initial encounter",1,"exposure to oth man-made visible and ultraviolet light, init",CMS_ICD-10-CM_tabular_order
70726,W89.8XXD,"Exposure to oth man-made visible and ultraviolet light, subs",external_causes,XX,External causes of morbidity,"Exposure to other man-made visible and ultraviolet light, subsequent encounter",1,"exposure to oth man-made visible and ultraviolet light, subs",CMS_ICD-10-CM_tabular_order
70727,W89.8XXS,"Expsr to oth man-made visible and ultraviolet light, sequela",external_causes,XX,External causes of morbidity,"Exposure to other man-made visible and ultraviolet light, sequela",1,"expsr to oth man-made visible and ultraviolet light, sequela",CMS_ICD-10-CM_tabular_order
70728,W89.9XXA,"Expsr to unsp man-made visible and ultraviolet light, init",external_causes,XX,External causes of morbidity,"Exposure to unspecified man-made visible and ultraviolet light, initial encounter",1,"expsr to unsp man-made visible and ultraviolet light, init",CMS_ICD-10-CM_tabular_order
70729,W89.9XXD,"Expsr to unsp man-made visible and ultraviolet light, subs",external_causes,XX,External causes of morbidity,"Exposure to unspecified man-made visible and ultraviolet light, subsequent encounter",1,"expsr to unsp man-made visible and ultraviolet light, subs",CMS_ICD-10-CM_tabular_order
70730,W89.9XXS,"Expsr to unsp man-made visible and ultraviolet light, sqla",external_causes,XX,External causes of morbidity,"Exposure to unspecified man-made visible and ultraviolet light, sequela",1,"expsr to unsp man-made visible and ultraviolet light, sqla",CMS_ICD-10-CM_tabular_order
70731,W90.0XXA,"Exposure to radiofrequency, initial encounter",external_causes,XX,External causes of morbidity,"Exposure to radiofrequency, initial encounter",1,"exposure to radiofrequency, initial encounter",CMS_ICD-10-CM_tabular_order
70732,W90.0XXD,"Exposure to radiofrequency, subsequent encounter",external_causes,XX,External causes of morbidity,"Exposure to radiofrequency, subsequent encounter",1,"exposure to radiofrequency, subsequent encounter",CMS_ICD-10-CM_tabular_order
70733,W90.0XXS,"Exposure to radiofrequency, sequela",external_causes,XX,External causes of morbidity,"Exposure to radiofrequency, sequela",1,"exposure to radiofrequency, sequela",CMS_ICD-10-CM_tabular_order
70734,W90.1XXA,"Exposure to infrared radiation, initial encounter",external_causes,XX,External causes of morbidity,"Exposure to infrared radiation, initial encounter",1,"exposure to infrared radiation, initial encounter",CMS_ICD-10-CM_tabular_order
70735,W90.1XXD,"Exposure to infrared radiation, subsequent encounter",external_causes,XX,External causes of morbidity,"Exposure to infrared radiation, subsequent encounter",1,"exposure to infrared radiation, subsequent encounter",CMS_ICD-10-CM_tabular_order
70736,W90.1XXS,"Exposure to infrared radiation, sequela",external_causes,XX,External causes of morbidity,"Exposure to infrared radiation, sequela",1,"exposure to infrared radiation, sequela",CMS_ICD-10-CM_tabular_order
70737,W90.2XXA,"Exposure to laser radiation, initial encounter",external_causes,XX,External causes of morbidity,"Exposure to laser radiation, initial encounter",1,"exposure to laser radiation, initial encounter",CMS_ICD-10-CM_tabular_order
70738,W90.2XXD,"Exposure to laser radiation, subsequent encounter",external_causes,XX,External causes of morbidity,"Exposure to laser radiation, subsequent encounter",1,"exposure to laser radiation, subsequent encounter",CMS_ICD-10-CM_tabular_order
70739,W90.2XXS,"Exposure to laser radiation, sequela",external_causes,XX,External causes of morbidity,"Exposure to laser radiation, sequela",1,"exposure to laser radiation, sequela",CMS_ICD-10-CM_tabular_order
70740,W90.8XXA,"Exposure to other nonionizing radiation, initial encounter",external_causes,XX,External causes of morbidity,"Exposure to other nonionizing radiation, initial encounter",1,"exposure to other nonionizing radiation, initial encounter",CMS_ICD-10-CM_tabular_order
70741,W90.8XXD,"Exposure to other nonionizing radiation, subs encntr",external_causes,XX,External causes of morbidity,"Exposure to other nonionizing radiation, subsequent encounter",1,"exposure to other nonionizing radiation, subs encntr",CMS_ICD-10-CM_tabular_order
70742,W90.8XXS,"Exposure to other nonionizing radiation, sequela",external_causes,XX,External causes of morbidity,"Exposure to other nonionizing radiation, sequela",1,"exposure to other nonionizing radiation, sequela",CMS_ICD-10-CM_tabular_order
70743,W92.XXXA,"Exposure to excessive heat of man-made origin, init encntr",external_causes,XX,External causes of morbidity,"Exposure to excessive heat of man-made origin, initial encounter",1,"exposure to excessive heat of man-made origin, init encntr",CMS_ICD-10-CM_tabular_order
70744,W92.XXXD,"Exposure to excessive heat of man-made origin, subs encntr",external_causes,XX,External causes of morbidity,"Exposure to excessive heat of man-made origin, subsequent encounter",1,"exposure to excessive heat of man-made origin, subs encntr",CMS_ICD-10-CM_tabular_order
70745,W92.XXXS,"Exposure to excessive heat of man-made origin, sequela",external_causes,XX,External causes of morbidity,"Exposure to excessive heat of man-made origin, sequela",1,"exposure to excessive heat of man-made origin, sequela",CMS_ICD-10-CM_tabular_order
70746,W93.01XA,"Contact with dry ice, initial encounter",external_causes,XX,External causes of morbidity,"Contact with dry ice, initial encounter",1,"contact with dry ice, initial encounter",CMS_ICD-10-CM_tabular_order
70747,W93.01XD,"Contact with dry ice, subsequent encounter",external_causes,XX,External causes of morbidity,"Contact with dry ice, subsequent encounter",1,"contact with dry ice, subsequent encounter",CMS_ICD-10-CM_tabular_order
70748,W93.01XS,"Contact with dry ice, sequela",external_causes,XX,External causes of morbidity,"Contact with dry ice, sequela",1,"contact with dry ice, sequela",CMS_ICD-10-CM_tabular_order
70749,W93.02XA,"Inhalation of dry ice, initial encounter",external_causes,XX,External causes of morbidity,"Inhalation of dry ice, initial encounter",1,"inhalation of dry ice, initial encounter",CMS_ICD-10-CM_tabular_order
70750,W93.02XD,"Inhalation of dry ice, subsequent encounter",external_causes,XX,External causes of morbidity,"Inhalation of dry ice, subsequent encounter",1,"inhalation of dry ice, subsequent encounter",CMS_ICD-10-CM_tabular_order
70751,W93.02XS,"Inhalation of dry ice, sequela",external_causes,XX,External causes of morbidity,"Inhalation of dry ice, sequela",1,"inhalation of dry ice, sequela",CMS_ICD-10-CM_tabular_order
70752,W93.11XA,"Contact with liquid air, initial encounter",external_causes,XX,External causes of morbidity,"Contact with liquid air, initial encounter",1,"contact with liquid air, initial encounter",CMS_ICD-10-CM_tabular_order
70753,W93.11XD,"Contact with liquid air, subsequent encounter",external_causes,XX,External causes of morbidity,"Contact with liquid air, subsequent encounter",1,"contact with liquid air, subsequent encounter",CMS_ICD-10-CM_tabular_order
70754,W93.11XS,"Contact with liquid air, sequela",external_causes,XX,External causes of morbidity,"Contact with liquid air, sequela",1,"contact with liquid air, sequela",CMS_ICD-10-CM_tabular_order
70755,W93.12XA,"Inhalation of liquid air, initial encounter",external_causes,XX,External causes of morbidity,"Inhalation of liquid air, initial encounter",1,"inhalation of liquid air, initial encounter",CMS_ICD-10-CM_tabular_order
70756,W93.12XD,"Inhalation of liquid air, subsequent encounter",external_causes,XX,External causes of morbidity,"Inhalation of liquid air, subsequent encounter",1,"inhalation of liquid air, subsequent encounter",CMS_ICD-10-CM_tabular_order
70757,W93.12XS,"Inhalation of liquid air, sequela",external_causes,XX,External causes of morbidity,"Inhalation of liquid air, sequela",1,"inhalation of liquid air, sequela",CMS_ICD-10-CM_tabular_order
70758,W93.2XXA,"Prolonged exposure in deep freeze unit or refrigerator, init",external_causes,XX,External causes of morbidity,"Prolonged exposure in deep freeze unit or refrigerator, initial encounter",1,"prolonged exposure in deep freeze unit or refrigerator, init",CMS_ICD-10-CM_tabular_order
70759,W93.2XXD,"Prolonged exposure in deep freeze unit or refrigerator, subs",external_causes,XX,External causes of morbidity,"Prolonged exposure in deep freeze unit or refrigerator, subsequent encounter",1,"prolonged exposure in deep freeze unit or refrigerator, subs",CMS_ICD-10-CM_tabular_order
70760,W93.2XXS,"Prolonged exposure in deep freeze unit or refrig, sequela",external_causes,XX,External causes of morbidity,"Prolonged exposure in deep freeze unit or refrigerator, sequela",1,"prolonged exposure in deep freeze unit or refrig, sequela",CMS_ICD-10-CM_tabular_order
70761,W93.8XXA,"Exposure to oth excessive cold of man-made origin, init",external_causes,XX,External causes of morbidity,"Exposure to other excessive cold of man-made origin, initial encounter",1,"exposure to oth excessive cold of man-made origin, init",CMS_ICD-10-CM_tabular_order
70762,W93.8XXD,"Exposure to oth excessive cold of man-made origin, subs",external_causes,XX,External causes of morbidity,"Exposure to other excessive cold of man-made origin, subsequent encounter",1,"exposure to oth excessive cold of man-made origin, subs",CMS_ICD-10-CM_tabular_order
70763,W93.8XXS,"Exposure to other excessive cold of man-made origin, sequela",external_causes,XX,External causes of morbidity,"Exposure to other excessive cold of man-made origin, sequela",1,"exposure to other excessive cold of man-made origin, sequela",CMS_ICD-10-CM_tabular_order
70764,W94.0XXA,"Exposure to prolonged high air pressure, initial encounter",external_causes,XX,External causes of morbidity,"Exposure to prolonged high air pressure, initial encounter",1,"exposure to prolonged high air pressure, initial encounter",CMS_ICD-10-CM_tabular_order
70765,W94.0XXD,"Exposure to prolonged high air pressure, subs encntr",external_causes,XX,External causes of morbidity,"Exposure to prolonged high air pressure, subsequent encounter",1,"exposure to prolonged high air pressure, subs encntr",CMS_ICD-10-CM_tabular_order
70766,W94.0XXS,"Exposure to prolonged high air pressure, sequela",external_causes,XX,External causes of morbidity,"Exposure to prolonged high air pressure, sequela",1,"exposure to prolonged high air pressure, sequela",CMS_ICD-10-CM_tabular_order
70767,W94.11XA,"Expsr to resdnce or prolonged visit at high altitude, init",external_causes,XX,External causes of morbidity,"Exposure to residence or prolonged visit at high altitude, initial encounter",1,"expsr to resdnce or prolonged visit at high altitude, init",CMS_ICD-10-CM_tabular_order
70768,W94.11XD,"Expsr to resdnce or prolonged visit at high altitude, subs",external_causes,XX,External causes of morbidity,"Exposure to residence or prolonged visit at high altitude, subsequent encounter",1,"expsr to resdnce or prolonged visit at high altitude, subs",CMS_ICD-10-CM_tabular_order
70769,W94.11XS,"Expsr to resdnce or prolonged visit at high altitude, sqla",external_causes,XX,External causes of morbidity,"Exposure to residence or prolonged visit at high altitude, sequela",1,"expsr to resdnce or prolonged visit at high altitude, sqla",CMS_ICD-10-CM_tabular_order
70770,W94.12XA,"Exposure to other prolonged low air pressure, init encntr",external_causes,XX,External causes of morbidity,"Exposure to other prolonged low air pressure, initial encounter",1,"exposure to other prolonged low air pressure, init encntr",CMS_ICD-10-CM_tabular_order
70771,W94.12XD,"Exposure to other prolonged low air pressure, subs encntr",external_causes,XX,External causes of morbidity,"Exposure to other prolonged low air pressure, subsequent encounter",1,"exposure to other prolonged low air pressure, subs encntr",CMS_ICD-10-CM_tabular_order
70772,W94.12XS,"Exposure to other prolonged low air pressure, sequela",external_causes,XX,External causes of morbidity,"Exposure to other prolonged low air pressure, sequela",1,"exposure to other prolonged low air pressure, sequela",CMS_ICD-10-CM_tabular_order
70773,W94.21XA,"Expsr to rdct in atmos pressr wh surfc fr dp-watr div, init",external_causes,XX,External causes of morbidity,"Exposure to reduction in atmospheric pressure while surfacing from deep-water diving, initial encounter",1,"expsr to rdct in atmos pressr wh surfc fr dp-watr div, init",CMS_ICD-10-CM_tabular_order
70774,W94.21XD,"Expsr to rdct in atmos pressr wh surfc fr dp-watr div, subs",external_causes,XX,External causes of morbidity,"Exposure to reduction in atmospheric pressure while surfacing from deep-water diving, subsequent encounter",1,"expsr to rdct in atmos pressr wh surfc fr dp-watr div, subs",CMS_ICD-10-CM_tabular_order
70775,W94.21XS,"Expsr to rdct in atmos pressr wh surfc fr dp-watr div, sqla",external_causes,XX,External causes of morbidity,"Exposure to reduction in atmospheric pressure while surfacing from deep-water diving, sequela",1,"expsr to rdct in atmos pressr wh surfc fr dp-watr div, sqla",CMS_ICD-10-CM_tabular_order
70776,W94.22XA,"Expsr to rdct in atmos pressr wh surfc fr underground, init",external_causes,XX,External causes of morbidity,"Exposure to reduction in atmospheric pressure while surfacing from underground, initial encounter",1,"expsr to rdct in atmos pressr wh surfc fr underground, init",CMS_ICD-10-CM_tabular_order
70777,W94.22XD,"Expsr to rdct in atmos pressr wh surfc fr underground, subs",external_causes,XX,External causes of morbidity,"Exposure to reduction in atmospheric pressure while surfacing from underground, subsequent encounter",1,"expsr to rdct in atmos pressr wh surfc fr underground, subs",CMS_ICD-10-CM_tabular_order
70778,W94.22XS,"Expsr to rdct in atmos pressr wh surfc fr underground, sqla",external_causes,XX,External causes of morbidity,"Exposure to reduction in atmospheric pressure while surfacing from underground, sequela",1,"expsr to rdct in atmos pressr wh surfc fr underground, sqla",CMS_ICD-10-CM_tabular_order
70779,W94.23XA,"Expsr to chng in air pressure in arcrft during ascent, init",external_causes,XX,External causes of morbidity,"Exposure to sudden change in air pressure in aircraft during ascent, initial encounter",1,"expsr to chng in air pressure in arcrft during ascent, init",CMS_ICD-10-CM_tabular_order
70780,W94.23XD,"Expsr to chng in air pressure in arcrft during ascent, subs",external_causes,XX,External causes of morbidity,"Exposure to sudden change in air pressure in aircraft during ascent, subsequent encounter",1,"expsr to chng in air pressure in arcrft during ascent, subs",CMS_ICD-10-CM_tabular_order
70781,W94.23XS,"Expsr to chng in air pressr in arcrft during ascent, sequela",external_causes,XX,External causes of morbidity,"Exposure to sudden change in air pressure in aircraft during ascent, sequela",1,"expsr to chng in air pressr in arcrft during ascent, sequela",CMS_ICD-10-CM_tabular_order
70782,W94.29XA,"Expsr to oth rapid changes in air pressr during ascent, init",external_causes,XX,External causes of morbidity,"Exposure to other rapid changes in air pressure during ascent, initial encounter",1,"expsr to oth rapid changes in air pressr during ascent, init",CMS_ICD-10-CM_tabular_order
70783,W94.29XD,"Expsr to oth rapid changes in air pressr during ascent, subs",external_causes,XX,External causes of morbidity,"Exposure to other rapid changes in air pressure during ascent, subsequent encounter",1,"expsr to oth rapid changes in air pressr during ascent, subs",CMS_ICD-10-CM_tabular_order
70784,W94.29XS,"Expsr to oth rapid changes in air pressr during ascent, sqla",external_causes,XX,External causes of morbidity,"Exposure to other rapid changes in air pressure during ascent, sequela",1,"expsr to oth rapid changes in air pressr during ascent, sqla",CMS_ICD-10-CM_tabular_order
70785,W94.31XA,"Expsr to chng in air pressure in arcrft during descent, init",external_causes,XX,External causes of morbidity,"Exposure to sudden change in air pressure in aircraft during descent, initial encounter",1,"expsr to chng in air pressure in arcrft during descent, init",CMS_ICD-10-CM_tabular_order
70786,W94.31XD,"Expsr to chng in air pressure in arcrft during descent, subs",external_causes,XX,External causes of morbidity,"Exposure to sudden change in air pressure in aircraft during descent, subsequent encounter",1,"expsr to chng in air pressure in arcrft during descent, subs",CMS_ICD-10-CM_tabular_order
70787,W94.31XS,"Expsr to chng in air pressr in arcrft during descent, sqla",external_causes,XX,External causes of morbidity,"Exposure to sudden change in air pressure in aircraft during descent, sequela",1,"expsr to chng in air pressr in arcrft during descent, sqla",CMS_ICD-10-CM_tabular_order
70788,W94.32XA,"Expsr to high air pressure from rapid descent in water, init",external_causes,XX,External causes of morbidity,"Exposure to high air pressure from rapid descent in water, initial encounter",1,"expsr to high air pressure from rapid descent in water, init",CMS_ICD-10-CM_tabular_order
70789,W94.32XD,"Expsr to high air pressure from rapid descent in water, subs",external_causes,XX,External causes of morbidity,"Exposure to high air pressure from rapid descent in water, subsequent encounter",1,"expsr to high air pressure from rapid descent in water, subs",CMS_ICD-10-CM_tabular_order
70790,W94.32XS,"Expsr to high air pressr from rapid descent in water, sqla",external_causes,XX,External causes of morbidity,"Exposure to high air pressure from rapid descent in water, sequela",1,"expsr to high air pressr from rapid descent in water, sqla",CMS_ICD-10-CM_tabular_order
70791,W94.39XA,"Expsr to oth rapid changes in air pressr dur descent, init",external_causes,XX,External causes of morbidity,"Exposure to other rapid changes in air pressure during descent, initial encounter",1,"expsr to oth rapid changes in air pressr dur descent, init",CMS_ICD-10-CM_tabular_order
70792,W94.39XD,"Expsr to oth rapid changes in air pressr dur descent, subs",external_causes,XX,External causes of morbidity,"Exposure to other rapid changes in air pressure during descent, subsequent encounter",1,"expsr to oth rapid changes in air pressr dur descent, subs",CMS_ICD-10-CM_tabular_order
70793,W94.39XS,"Expsr to oth rapid changes in air pressr dur descent, sqla",external_causes,XX,External causes of morbidity,"Exposure to other rapid changes in air pressure during descent, sequela",1,"expsr to oth rapid changes in air pressr dur descent, sqla",CMS_ICD-10-CM_tabular_order
70794,W99.XXXA,"Exposure to oth man-made environmental factors, init encntr",external_causes,XX,External causes of morbidity,"Exposure to other man-made environmental factors, initial encounter",1,"exposure to oth man-made environmental factors, init encntr",CMS_ICD-10-CM_tabular_order
70795,W99.XXXD,"Exposure to oth man-made environmental factors, subs encntr",external_causes,XX,External causes of morbidity,"Exposure to other man-made environmental factors, subsequent encounter",1,"exposure to oth man-made environmental factors, subs encntr",CMS_ICD-10-CM_tabular_order
70796,W99.XXXS,"Exposure to other man-made environmental factors, sequela",external_causes,XX,External causes of morbidity,"Exposure to other man-made environmental factors, sequela",1,"exposure to other man-made environmental factors, sequela",CMS_ICD-10-CM_tabular_order
70797,X00.0XXA,"Exposure to flames in uncontrolled fire in bldg, init",external_causes,XX,External causes of morbidity,"Exposure to flames in uncontrolled fire in building or structure, initial encounter",1,"exposure to flames in uncontrolled fire in bldg, init",CMS_ICD-10-CM_tabular_order
70798,X00.0XXD,"Exposure to flames in uncontrolled fire in bldg, subs",external_causes,XX,External causes of morbidity,"Exposure to flames in uncontrolled fire in building or structure, subsequent encounter",1,"exposure to flames in uncontrolled fire in bldg, subs",CMS_ICD-10-CM_tabular_order
70799,X00.0XXS,"Exposure to flames in uncontrolled fire in bldg, sequela",external_causes,XX,External causes of morbidity,"Exposure to flames in uncontrolled fire in building or structure, sequela",1,"exposure to flames in uncontrolled fire in bldg, sequela",CMS_ICD-10-CM_tabular_order
70800,X00.1XXA,"Exposure to smoke in uncontrolled fire in bldg, init",external_causes,XX,External causes of morbidity,"Exposure to smoke in uncontrolled fire in building or structure, initial encounter",1,"exposure to smoke in uncontrolled fire in bldg, init",CMS_ICD-10-CM_tabular_order
70801,X00.1XXD,"Exposure to smoke in uncontrolled fire in bldg, subs",external_causes,XX,External causes of morbidity,"Exposure to smoke in uncontrolled fire in building or structure, subsequent encounter",1,"exposure to smoke in uncontrolled fire in bldg, subs",CMS_ICD-10-CM_tabular_order
70802,X00.1XXS,"Exposure to smoke in uncontrolled fire in bldg, sequela",external_causes,XX,External causes of morbidity,"Exposure to smoke in uncontrolled fire in building or structure, sequela",1,"exposure to smoke in uncontrolled fire in bldg, sequela",CMS_ICD-10-CM_tabular_order
70803,X00.2XXA,"Injury due to collapse of burn bldg in uncntrld fire, init",external_causes,XX,External causes of morbidity,"Injury due to collapse of burning building or structure in uncontrolled fire, initial encounter",1,"injury due to collapse of burn bldg in uncntrld fire, init",CMS_ICD-10-CM_tabular_order
70804,X00.2XXD,"Injury due to collapse of burn bldg in uncntrld fire, subs",external_causes,XX,External causes of morbidity,"Injury due to collapse of burning building or structure in uncontrolled fire, subsequent encounter",1,"injury due to collapse of burn bldg in uncntrld fire, subs",CMS_ICD-10-CM_tabular_order
70805,X00.2XXS,"Injury due to collapse of burn bldg in uncntrld fire, sqla",external_causes,XX,External causes of morbidity,"Injury due to collapse of burning building or structure in uncontrolled fire, sequela",1,"injury due to collapse of burn bldg in uncntrld fire, sqla",CMS_ICD-10-CM_tabular_order
70806,X00.3XXA,"Fall from burning bldg in uncontrolled fire, init",external_causes,XX,External causes of morbidity,"Fall from burning building or structure in uncontrolled fire, initial encounter",1,"fall from burning bldg in uncontrolled fire, init",CMS_ICD-10-CM_tabular_order
70807,X00.3XXD,"Fall from burning bldg in uncontrolled fire, subs",external_causes,XX,External causes of morbidity,"Fall from burning building or structure in uncontrolled fire, subsequent encounter",1,"fall from burning bldg in uncontrolled fire, subs",CMS_ICD-10-CM_tabular_order
70808,X00.3XXS,"Fall from burning bldg in uncontrolled fire, sequela",external_causes,XX,External causes of morbidity,"Fall from burning building or structure in uncontrolled fire, sequela",1,"fall from burning bldg in uncontrolled fire, sequela",CMS_ICD-10-CM_tabular_order
70809,X00.4XXA,"Hit by object from burning bldg in uncontrolled fire, init",external_causes,XX,External causes of morbidity,"Hit by object from burning building or structure in uncontrolled fire, initial encounter",1,"hit by object from burning bldg in uncontrolled fire, init",CMS_ICD-10-CM_tabular_order
70810,X00.4XXD,"Hit by object from burning bldg in uncontrolled fire, subs",external_causes,XX,External causes of morbidity,"Hit by object from burning building or structure in uncontrolled fire, subsequent encounter",1,"hit by object from burning bldg in uncontrolled fire, subs",CMS_ICD-10-CM_tabular_order
70811,X00.4XXS,"Hit by object from burning bldg in uncntrld fire, sequela",external_causes,XX,External causes of morbidity,"Hit by object from burning building or structure in uncontrolled fire, sequela",1,"hit by object from burning bldg in uncntrld fire, sequela",CMS_ICD-10-CM_tabular_order
70812,X00.5XXA,"Jump from burning bldg in uncontrolled fire, init",external_causes,XX,External causes of morbidity,"Jump from burning building or structure in uncontrolled fire, initial encounter",1,"jump from burning bldg in uncontrolled fire, init",CMS_ICD-10-CM_tabular_order
70813,X00.5XXD,"Jump from burning bldg in uncontrolled fire, subs",external_causes,XX,External causes of morbidity,"Jump from burning building or structure in uncontrolled fire, subsequent encounter",1,"jump from burning bldg in uncontrolled fire, subs",CMS_ICD-10-CM_tabular_order
70814,X00.5XXS,"Jump from burning bldg in uncontrolled fire, sequela",external_causes,XX,External causes of morbidity,"Jump from burning building or structure in uncontrolled fire, sequela",1,"jump from burning bldg in uncontrolled fire, sequela",CMS_ICD-10-CM_tabular_order
70815,X00.8XXA,"Oth exposure to uncontrolled fire in bldg, init",external_causes,XX,External causes of morbidity,"Other exposure to uncontrolled fire in building or structure, initial encounter",1,"oth exposure to uncontrolled fire in bldg, init",CMS_ICD-10-CM_tabular_order
70816,X00.8XXD,"Oth exposure to uncontrolled fire in bldg, subs",external_causes,XX,External causes of morbidity,"Other exposure to uncontrolled fire in building or structure, subsequent encounter",1,"oth exposure to uncontrolled fire in bldg, subs",CMS_ICD-10-CM_tabular_order
70817,X00.8XXS,"Oth exposure to uncontrolled fire in bldg, sequela",external_causes,XX,External causes of morbidity,"Other exposure to uncontrolled fire in building or structure, sequela",1,"oth exposure to uncontrolled fire in bldg, sequela",CMS_ICD-10-CM_tabular_order
70818,X01.0XXA,"Exposure to flames in uncontrolled fire, not in bldg, init",external_causes,XX,External causes of morbidity,"Exposure to flames in uncontrolled fire, not in building or structure, initial encounter",1,"exposure to flames in uncontrolled fire, not in bldg, init",CMS_ICD-10-CM_tabular_order
70819,X01.0XXD,"Exposure to flames in uncontrolled fire, not in bldg, subs",external_causes,XX,External causes of morbidity,"Exposure to flames in uncontrolled fire, not in building or structure, subsequent encounter",1,"exposure to flames in uncontrolled fire, not in bldg, subs",CMS_ICD-10-CM_tabular_order
70820,X01.0XXS,"Exposure to flames in uncntrld fire, not in bldg, sequela",external_causes,XX,External causes of morbidity,"Exposure to flames in uncontrolled fire, not in building or structure, sequela",1,"exposure to flames in uncntrld fire, not in bldg, sequela",CMS_ICD-10-CM_tabular_order
70821,X01.1XXA,"Exposure to smoke in uncontrolled fire, not in bldg, init",external_causes,XX,External causes of morbidity,"Exposure to smoke in uncontrolled fire, not in building or structure, initial encounter",1,"exposure to smoke in uncontrolled fire, not in bldg, init",CMS_ICD-10-CM_tabular_order
70822,X01.1XXD,"Exposure to smoke in uncontrolled fire, not in bldg, subs",external_causes,XX,External causes of morbidity,"Exposure to smoke in uncontrolled fire, not in building or structure, subsequent encounter",1,"exposure to smoke in uncontrolled fire, not in bldg, subs",CMS_ICD-10-CM_tabular_order
70823,X01.1XXS,"Exposure to smoke in uncontrolled fire, not in bldg, sequela",external_causes,XX,External causes of morbidity,"Exposure to smoke in uncontrolled fire, not in building or structure, sequela",1,"exposure to smoke in uncontrolled fire, not in bldg, sequela",CMS_ICD-10-CM_tabular_order
70824,X01.3XXA,"Fall due to uncontrolled fire, not in bldg, init",external_causes,XX,External causes of morbidity,"Fall due to uncontrolled fire, not in building or structure, initial encounter",1,"fall due to uncontrolled fire, not in bldg, init",CMS_ICD-10-CM_tabular_order
70825,X01.3XXD,"Fall due to uncontrolled fire, not in bldg, subs",external_causes,XX,External causes of morbidity,"Fall due to uncontrolled fire, not in building or structure, subsequent encounter",1,"fall due to uncontrolled fire, not in bldg, subs",CMS_ICD-10-CM_tabular_order
70826,X01.3XXS,"Fall due to uncontrolled fire, not in bldg, sequela",external_causes,XX,External causes of morbidity,"Fall due to uncontrolled fire, not in building or structure, sequela",1,"fall due to uncontrolled fire, not in bldg, sequela",CMS_ICD-10-CM_tabular_order
70827,X01.4XXA,"Hit by object due to uncontrolled fire, not in bldg, init",external_causes,XX,External causes of morbidity,"Hit by object due to uncontrolled fire, not in building or structure, initial encounter",1,"hit by object due to uncontrolled fire, not in bldg, init",CMS_ICD-10-CM_tabular_order
70828,X01.4XXD,"Hit by object due to uncontrolled fire, not in bldg, subs",external_causes,XX,External causes of morbidity,"Hit by object due to uncontrolled fire, not in building or structure, subsequent encounter",1,"hit by object due to uncontrolled fire, not in bldg, subs",CMS_ICD-10-CM_tabular_order
70829,X01.4XXS,"Hit by object due to uncontrolled fire, not in bldg, sequela",external_causes,XX,External causes of morbidity,"Hit by object due to uncontrolled fire, not in building or structure, sequela",1,"hit by object due to uncontrolled fire, not in bldg, sequela",CMS_ICD-10-CM_tabular_order
70830,X01.8XXA,"Oth exposure to uncontrolled fire, not in bldg, init",external_causes,XX,External causes of morbidity,"Other exposure to uncontrolled fire, not in building or structure, initial encounter",1,"oth exposure to uncontrolled fire, not in bldg, init",CMS_ICD-10-CM_tabular_order
70831,X01.8XXD,"Oth exposure to uncontrolled fire, not in bldg, subs",external_causes,XX,External causes of morbidity,"Other exposure to uncontrolled fire, not in building or structure, subsequent encounter",1,"oth exposure to uncontrolled fire, not in bldg, subs",CMS_ICD-10-CM_tabular_order
70832,X01.8XXS,"Oth exposure to uncontrolled fire, not in bldg, sequela",external_causes,XX,External causes of morbidity,"Other exposure to uncontrolled fire, not in building or structure, sequela",1,"oth exposure to uncontrolled fire, not in bldg, sequela",CMS_ICD-10-CM_tabular_order
