condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
60257,T44.8X4S,"Poisn by centr-acting/adren-neurn-block agnt, undet, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by centrally-acting and adrenergic-neuron-blocking agents, undetermined, sequela",1,"poisn by centr-acting/adren-neurn-block agnt, undet, sequela",CMS_ICD-10-CM_tabular_order
60258,T44.8X5A,"Adverse effect of centr-acting/adren-neurn-block agnt, init",health_factors,XXI,Factors influencing health status,"Adverse effect of centrally-acting and adrenergic-neuron-blocking agents, initial encounter",1,"adverse effect of centr-acting/adren-neurn-block agnt, init",CMS_ICD-10-CM_tabular_order
60259,T44.8X5D,"Adverse effect of centr-acting/adren-neurn-block agnt, subs",health_factors,XXI,Factors influencing health status,"Adverse effect of centrally-acting and adrenergic-neuron-blocking agents, subsequent encounter",1,"adverse effect of centr-acting/adren-neurn-block agnt, subs",CMS_ICD-10-CM_tabular_order
60260,T44.8X5S,"Advrs effect of centr-acting/adren-neurn-block agnt, sequela",health_factors,XXI,Factors influencing health status,"Adverse effect of centrally-acting and adrenergic-neuron-blocking agents, sequela",1,"advrs effect of centr-acting/adren-neurn-block agnt, sequela",CMS_ICD-10-CM_tabular_order
60261,T44.8X6A,"Underdosing of centr-acting/adren-neurn-block agnt, init",health_factors,XXI,Factors influencing health status,"Underdosing of centrally-acting and adrenergic-neuron-blocking agents, initial encounter",1,"underdosing of centr-acting/adren-neurn-block agnt, init",CMS_ICD-10-CM_tabular_order
60262,T44.8X6D,"Underdosing of centr-acting/adren-neurn-block agnt, subs",health_factors,XXI,Factors influencing health status,"Underdosing of centrally-acting and adrenergic-neuron-blocking agents, subsequent encounter",1,"underdosing of centr-acting/adren-neurn-block agnt, subs",CMS_ICD-10-CM_tabular_order
60263,T44.8X6S,"Underdosing of centr-acting/adren-neurn-block agnt, sequela",health_factors,XXI,Factors influencing health status,"Underdosing of centrally-acting and adrenergic-neuron-blocking agents, sequela",1,"underdosing of centr-acting/adren-neurn-block agnt, sequela",CMS_ICD-10-CM_tabular_order
60264,T44.901A,"Poisn by unsp drugs aff the autonm nervous sys, acc, init",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, accidental (unintentional), initial encounter",1,"poisn by unsp drugs aff the autonm nervous sys, acc, init",CMS_ICD-10-CM_tabular_order
60265,T44.901D,"Poisn by unsp drugs aff the autonm nervous sys, acc, subs",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, accidental (unintentional), subsequent encounter",1,"poisn by unsp drugs aff the autonm nervous sys, acc, subs",CMS_ICD-10-CM_tabular_order
60266,T44.901S,"Poisn by unsp drugs aff the autonm nrv sys, acc, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, accidental (unintentional), sequela",1,"poisn by unsp drugs aff the autonm nrv sys, acc, sequela",CMS_ICD-10-CM_tabular_order
60267,T44.902A,"Poisn by unsp drugs aff the autonm nrv sys, slf-hrm, init",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, intentional self-harm, initial encounter",1,"poisn by unsp drugs aff the autonm nrv sys, slf-hrm, init",CMS_ICD-10-CM_tabular_order
60268,T44.902D,"Poisn by unsp drugs aff the autonm nrv sys, slf-hrm, subs",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, intentional self-harm, subsequent encounter",1,"poisn by unsp drugs aff the autonm nrv sys, slf-hrm, subs",CMS_ICD-10-CM_tabular_order
60269,T44.902S,"Poisn by unsp drugs aff the autonm nrv sys, slf-hrm, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, intentional self-harm, sequela",1,"poisn by unsp drugs aff the autonm nrv sys, slf-hrm, sequela",CMS_ICD-10-CM_tabular_order
60270,T44.903A,"Poisn by unsp drugs aff the autonm nervous sys, asslt, init",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, assault, initial encounter",1,"poisn by unsp drugs aff the autonm nervous sys, asslt, init",CMS_ICD-10-CM_tabular_order
60271,T44.903D,"Poisn by unsp drugs aff the autonm nervous sys, asslt, subs",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, assault, subsequent encounter",1,"poisn by unsp drugs aff the autonm nervous sys, asslt, subs",CMS_ICD-10-CM_tabular_order
60272,T44.903S,"Poisn by unsp drugs aff the autonm nrv sys, asslt, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, assault, sequela",1,"poisn by unsp drugs aff the autonm nrv sys, asslt, sequela",CMS_ICD-10-CM_tabular_order
60273,T44.904A,"Poisn by unsp drugs aff the autonm nervous sys, undet, init",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, undetermined, initial encounter",1,"poisn by unsp drugs aff the autonm nervous sys, undet, init",CMS_ICD-10-CM_tabular_order
60274,T44.904D,"Poisn by unsp drugs aff the autonm nervous sys, undet, subs",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, undetermined, subsequent encounter",1,"poisn by unsp drugs aff the autonm nervous sys, undet, subs",CMS_ICD-10-CM_tabular_order
60275,T44.904S,"Poisn by unsp drugs aff the autonm nrv sys, undet, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, undetermined, sequela",1,"poisn by unsp drugs aff the autonm nrv sys, undet, sequela",CMS_ICD-10-CM_tabular_order
60276,T44.905A,"Advrs effect of unsp drugs aff the autonm nervous sys, init",health_factors,XXI,Factors influencing health status,"Adverse effect of unspecified drugs primarily affecting the autonomic nervous system, initial encounter",1,"advrs effect of unsp drugs aff the autonm nervous sys, init",CMS_ICD-10-CM_tabular_order
60277,T44.905D,"Advrs effect of unsp drugs aff the autonm nervous sys, subs",health_factors,XXI,Factors influencing health status,"Adverse effect of unspecified drugs primarily affecting the autonomic nervous system, subsequent encounter",1,"advrs effect of unsp drugs aff the autonm nervous sys, subs",CMS_ICD-10-CM_tabular_order
60278,T44.905S,"Advrs effect of unsp drugs aff the autonm nrv sys, sequela",health_factors,XXI,Factors influencing health status,"Adverse effect of unspecified drugs primarily affecting the autonomic nervous system, sequela",1,"advrs effect of unsp drugs aff the autonm nrv sys, sequela",CMS_ICD-10-CM_tabular_order
60279,T44.906A,"Undrdose of unsp drugs aff the autonomic nervous sys, init",health_factors,XXI,Factors influencing health status,"Underdosing of unspecified drugs primarily affecting the autonomic nervous system, initial encounter",1,"undrdose of unsp drugs aff the autonomic nervous sys, init",CMS_ICD-10-CM_tabular_order
60280,T44.906D,"Undrdose of unsp drugs aff the autonomic nervous sys, subs",health_factors,XXI,Factors influencing health status,"Underdosing of unspecified drugs primarily affecting the autonomic nervous system, subsequent encounter",1,"undrdose of unsp drugs aff the autonomic nervous sys, subs",CMS_ICD-10-CM_tabular_order
60281,T44.906S,"Undrdose of unsp drugs aff the autonm nervous sys, sequela",health_factors,XXI,Factors influencing health status,"Underdosing of unspecified drugs primarily affecting the autonomic nervous system, sequela",1,"undrdose of unsp drugs aff the autonm nervous sys, sequela",CMS_ICD-10-CM_tabular_order
60282,T44.991A,"Poisoning by oth drug aff the autonm nervous sys, acc, init",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, accidental (unintentional), initial encounter",1,"poisoning by oth drug aff the autonm nervous sys, acc, init",CMS_ICD-10-CM_tabular_order
60283,T44.991D,"Poisoning by oth drug aff the autonm nervous sys, acc, subs",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, accidental (unintentional), subsequent encounter",1,"poisoning by oth drug aff the autonm nervous sys, acc, subs",CMS_ICD-10-CM_tabular_order
60284,T44.991S,"Poisn by oth drug aff the autonm nervous sys, acc, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, accidental (unintentional), sequela",1,"poisn by oth drug aff the autonm nervous sys, acc, sequela",CMS_ICD-10-CM_tabular_order
60285,T44.992A,"Poisn by oth drug aff the autonm nervous sys, slf-hrm, init",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, intentional self-harm, initial encounter",1,"poisn by oth drug aff the autonm nervous sys, slf-hrm, init",CMS_ICD-10-CM_tabular_order
60286,T44.992D,"Poisn by oth drug aff the autonm nervous sys, slf-hrm, subs",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, intentional self-harm, subsequent encounter",1,"poisn by oth drug aff the autonm nervous sys, slf-hrm, subs",CMS_ICD-10-CM_tabular_order
60287,T44.992S,"Poisn by oth drug aff the autonm nrv sys, slf-hrm, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, intentional self-harm, sequela",1,"poisn by oth drug aff the autonm nrv sys, slf-hrm, sequela",CMS_ICD-10-CM_tabular_order
60288,T44.993A,"Poisn by oth drug aff the autonm nervous sys, assault, init",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, assault, initial encounter",1,"poisn by oth drug aff the autonm nervous sys, assault, init",CMS_ICD-10-CM_tabular_order
60289,T44.993D,"Poisn by oth drug aff the autonm nervous sys, assault, subs",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, assault, subsequent encounter",1,"poisn by oth drug aff the autonm nervous sys, assault, subs",CMS_ICD-10-CM_tabular_order
60290,T44.993S,"Poisn by oth drug aff the autonm nervous sys, asslt, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, assault, sequela",1,"poisn by oth drug aff the autonm nervous sys, asslt, sequela",CMS_ICD-10-CM_tabular_order
60291,T44.994A,"Poisn by oth drug aff the autonm nervous sys, undet, init",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, undetermined, initial encounter",1,"poisn by oth drug aff the autonm nervous sys, undet, init",CMS_ICD-10-CM_tabular_order
60292,T44.994D,"Poisn by oth drug aff the autonm nervous sys, undet, subs",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, undetermined, subsequent encounter",1,"poisn by oth drug aff the autonm nervous sys, undet, subs",CMS_ICD-10-CM_tabular_order
60293,T44.994S,"Poisn by oth drug aff the autonm nervous sys, undet, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by other drug primarily affecting the autonomic nervous system, undetermined, sequela",1,"poisn by oth drug aff the autonm nervous sys, undet, sequela",CMS_ICD-10-CM_tabular_order
60294,T44.995A,"Adverse effect of drug aff the autonomic nervous sys, init",health_factors,XXI,Factors influencing health status,"Adverse effect of other drug primarily affecting the autonomic nervous system, initial encounter",1,"adverse effect of drug aff the autonomic nervous sys, init",CMS_ICD-10-CM_tabular_order
60295,T44.995D,"Adverse effect of drug aff the autonomic nervous sys, subs",health_factors,XXI,Factors influencing health status,"Adverse effect of other drug primarily affecting the autonomic nervous system, subsequent encounter",1,"adverse effect of drug aff the autonomic nervous sys, subs",CMS_ICD-10-CM_tabular_order
60296,T44.995S,"Adverse effect of drug aff the autonm nervous sys, sequela",health_factors,XXI,Factors influencing health status,"Adverse effect of other drug primarily affecting the autonomic nervous system, sequela",1,"adverse effect of drug aff the autonm nervous sys, sequela",CMS_ICD-10-CM_tabular_order
60297,T44.996A,"Underdosing of drug aff the autonomic nervous system, init",health_factors,XXI,Factors influencing health status,"Underdosing of other drug primarily affecting the autonomic nervous system, initial encounter",1,"underdosing of drug aff the autonomic nervous system, init",CMS_ICD-10-CM_tabular_order
60298,T44.996D,"Underdosing of drug aff the autonomic nervous system, subs",health_factors,XXI,Factors influencing health status,"Underdosing of other drug primarily affecting the autonomic nervous system, subsequent encounter",1,"underdosing of drug aff the autonomic nervous system, subs",CMS_ICD-10-CM_tabular_order
60299,T44.996S,"Underdosing of drug aff the autonomic nervous sys, sequela",health_factors,XXI,Factors influencing health status,"Underdosing of other drug primarily affecting the autonomic nervous system, sequela",1,"underdosing of drug aff the autonomic nervous sys, sequela",CMS_ICD-10-CM_tabular_order
60300,T45.0X1A,"Poisoning by antiallerg/antiemetic, accidental, init",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, accidental (unintentional), initial encounter",1,"poisoning by antiallerg/antiemetic, accidental, init",CMS_ICD-10-CM_tabular_order
60301,T45.0X1D,"Poisoning by antiallerg/antiemetic, accidental, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, accidental (unintentional), subsequent encounter",1,"poisoning by antiallerg/antiemetic, accidental, subs",CMS_ICD-10-CM_tabular_order
60302,T45.0X1S,"Poisoning by antiallerg/antiemetic, accidental, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, accidental (unintentional), sequela",1,"poisoning by antiallerg/antiemetic, accidental, sequela",CMS_ICD-10-CM_tabular_order
60303,T45.0X2A,"Poisoning by antiallerg/antiemetic, self-harm, init",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, intentional self-harm, initial encounter",1,"poisoning by antiallerg/antiemetic, self-harm, init",CMS_ICD-10-CM_tabular_order
60304,T45.0X2D,"Poisoning by antiallerg/antiemetic, self-harm, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, intentional self-harm, subsequent encounter",1,"poisoning by antiallerg/antiemetic, self-harm, subs",CMS_ICD-10-CM_tabular_order
60305,T45.0X2S,"Poisoning by antiallerg/antiemetic, self-harm, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, intentional self-harm, sequela",1,"poisoning by antiallerg/antiemetic, self-harm, sequela",CMS_ICD-10-CM_tabular_order
60306,T45.0X3A,"Poisoning by antiallerg/antiemetic, assault, init",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, assault, initial encounter",1,"poisoning by antiallerg/antiemetic, assault, init",CMS_ICD-10-CM_tabular_order
60307,T45.0X3D,"Poisoning by antiallerg/antiemetic, assault, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, assault, subsequent encounter",1,"poisoning by antiallerg/antiemetic, assault, subs",CMS_ICD-10-CM_tabular_order
60308,T45.0X3S,"Poisoning by antiallerg/antiemetic, assault, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, assault, sequela",1,"poisoning by antiallerg/antiemetic, assault, sequela",CMS_ICD-10-CM_tabular_order
60309,T45.0X4A,"Poisoning by antiallerg/antiemetic, undetermined, init",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, undetermined, initial encounter",1,"poisoning by antiallerg/antiemetic, undetermined, init",CMS_ICD-10-CM_tabular_order
60310,T45.0X4D,"Poisoning by antiallerg/antiemetic, undetermined, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, undetermined, subsequent encounter",1,"poisoning by antiallerg/antiemetic, undetermined, subs",CMS_ICD-10-CM_tabular_order
60311,T45.0X4S,"Poisoning by antiallerg/antiemetic, undetermined, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antiallergic and antiemetic drugs, undetermined, sequela",1,"poisoning by antiallerg/antiemetic, undetermined, sequela",CMS_ICD-10-CM_tabular_order
60312,T45.0X5A,"Adverse effect of antiallergic and antiemetic drugs, init",health_factors,XXI,Factors influencing health status,"Adverse effect of antiallergic and antiemetic drugs, initial encounter",1,"adverse effect of antiallergic and antiemetic drugs, init",CMS_ICD-10-CM_tabular_order
60313,T45.0X5D,"Adverse effect of antiallergic and antiemetic drugs, subs",health_factors,XXI,Factors influencing health status,"Adverse effect of antiallergic and antiemetic drugs, subsequent encounter",1,"adverse effect of antiallergic and antiemetic drugs, subs",CMS_ICD-10-CM_tabular_order
60314,T45.0X5S,"Adverse effect of antiallergic and antiemetic drugs, sequela",health_factors,XXI,Factors influencing health status,"Adverse effect of antiallergic and antiemetic drugs, sequela",1,"adverse effect of antiallergic and antiemetic drugs, sequela",CMS_ICD-10-CM_tabular_order
60315,T45.0X6A,"Underdosing of antiallergic and antiemetic drugs, init",health_factors,XXI,Factors influencing health status,"Underdosing of antiallergic and antiemetic drugs, initial encounter",1,"underdosing of antiallergic and antiemetic drugs, init",CMS_ICD-10-CM_tabular_order
60316,T45.0X6D,"Underdosing of antiallergic and antiemetic drugs, subs",health_factors,XXI,Factors influencing health status,"Underdosing of antiallergic and antiemetic drugs, subsequent encounter",1,"underdosing of antiallergic and antiemetic drugs, subs",CMS_ICD-10-CM_tabular_order
60317,T45.0X6S,"Underdosing of antiallergic and antiemetic drugs, sequela",health_factors,XXI,Factors influencing health status,"Underdosing of antiallergic and antiemetic drugs, sequela",1,"underdosing of antiallergic and antiemetic drugs, sequela",CMS_ICD-10-CM_tabular_order
60318,T45.1X1A,"Poisoning by antineopl and immunosup drugs, acc, init",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, accidental (unintentional), initial encounter",1,"poisoning by antineopl and immunosup drugs, acc, init",CMS_ICD-10-CM_tabular_order
60319,T45.1X1D,"Poisoning by antineopl and immunosup drugs, acc, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, accidental (unintentional), subsequent encounter",1,"poisoning by antineopl and immunosup drugs, acc, subs",CMS_ICD-10-CM_tabular_order
60320,T45.1X1S,"Poisoning by antineopl and immunosup drugs, acc, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, accidental (unintentional), sequela",1,"poisoning by antineopl and immunosup drugs, acc, sequela",CMS_ICD-10-CM_tabular_order
60321,T45.1X2A,"Poisoning by antineopl and immunosup drugs, self-harm, init",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, intentional self-harm, initial encounter",1,"poisoning by antineopl and immunosup drugs, self-harm, init",CMS_ICD-10-CM_tabular_order
60322,T45.1X2D,"Poisoning by antineopl and immunosup drugs, self-harm, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, intentional self-harm, subsequent encounter",1,"poisoning by antineopl and immunosup drugs, self-harm, subs",CMS_ICD-10-CM_tabular_order
60323,T45.1X2S,"Poisn by antineopl and immunosup drugs, self-harm, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, intentional self-harm, sequela",1,"poisn by antineopl and immunosup drugs, self-harm, sequela",CMS_ICD-10-CM_tabular_order
60324,T45.1X3A,"Poisoning by antineopl and immunosup drugs, assault, init",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, assault, initial encounter",1,"poisoning by antineopl and immunosup drugs, assault, init",CMS_ICD-10-CM_tabular_order
60325,T45.1X3D,"Poisoning by antineopl and immunosup drugs, assault, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, assault, subsequent encounter",1,"poisoning by antineopl and immunosup drugs, assault, subs",CMS_ICD-10-CM_tabular_order
60326,T45.1X3S,"Poisoning by antineopl and immunosup drugs, assault, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, assault, sequela",1,"poisoning by antineopl and immunosup drugs, assault, sequela",CMS_ICD-10-CM_tabular_order
60327,T45.1X4A,"Poisoning by antineopl and immunosup drugs, undet, init",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, undetermined, initial encounter",1,"poisoning by antineopl and immunosup drugs, undet, init",CMS_ICD-10-CM_tabular_order
60328,T45.1X4D,"Poisoning by antineopl and immunosup drugs, undet, subs",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, undetermined, subsequent encounter",1,"poisoning by antineopl and immunosup drugs, undet, subs",CMS_ICD-10-CM_tabular_order
60329,T45.1X4S,"Poisoning by antineopl and immunosup drugs, undet, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by antineoplastic and immunosuppressive drugs, undetermined, sequela",1,"poisoning by antineopl and immunosup drugs, undet, sequela",CMS_ICD-10-CM_tabular_order
60330,T45.1X5A,"Adverse effect of antineoplastic and immunosup drugs, init",health_factors,XXI,Factors influencing health status,"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter",1,"adverse effect of antineoplastic and immunosup drugs, init",CMS_ICD-10-CM_tabular_order
60331,T45.1X5D,"Adverse effect of antineoplastic and immunosup drugs, subs",health_factors,XXI,Factors influencing health status,"Adverse effect of antineoplastic and immunosuppressive drugs, subsequent encounter",1,"adverse effect of antineoplastic and immunosup drugs, subs",CMS_ICD-10-CM_tabular_order
60332,T45.1X5S,"Adverse effect of antineopl and immunosup drugs, sequela",health_factors,XXI,Factors influencing health status,"Adverse effect of antineoplastic and immunosuppressive drugs, sequela",1,"adverse effect of antineopl and immunosup drugs, sequela",CMS_ICD-10-CM_tabular_order
60333,T45.1X6A,"Underdosing of antineoplastic and immunosup drugs, init",health_factors,XXI,Factors influencing health status,"Underdosing of antineoplastic and immunosuppressive drugs, initial encounter",1,"underdosing of antineoplastic and immunosup drugs, init",CMS_ICD-10-CM_tabular_order
60334,T45.1X6D,"Underdosing of antineoplastic and immunosup drugs, subs",health_factors,XXI,Factors influencing health status,"Underdosing of antineoplastic and immunosuppressive drugs, subsequent encounter",1,"underdosing of antineoplastic and immunosup drugs, subs",CMS_ICD-10-CM_tabular_order
60335,T45.1X6S,"Underdosing of antineoplastic and immunosup drugs, sequela",health_factors,XXI,Factors influencing health status,"Underdosing of antineoplastic and immunosuppressive drugs, sequela",1,"underdosing of antineoplastic and immunosup drugs, sequela",CMS_ICD-10-CM_tabular_order
60336,T45.2X1A,"Poisoning by vitamins, accidental (unintentional), init",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, accidental (unintentional), initial encounter",1,"poisoning by vitamins, accidental (unintentional), init",CMS_ICD-10-CM_tabular_order
60337,T45.2X1D,"Poisoning by vitamins, accidental (unintentional), subs",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, accidental (unintentional), subsequent encounter",1,"poisoning by vitamins, accidental (unintentional), subs",CMS_ICD-10-CM_tabular_order
60338,T45.2X1S,"Poisoning by vitamins, accidental (unintentional), sequela",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, accidental (unintentional), sequela",1,"poisoning by vitamins, accidental (unintentional), sequela",CMS_ICD-10-CM_tabular_order
60339,T45.2X2A,"Poisoning by vitamins, intentional self-harm, init encntr",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, intentional self-harm, initial encounter",1,"poisoning by vitamins, intentional self-harm, init encntr",CMS_ICD-10-CM_tabular_order
60340,T45.2X2D,"Poisoning by vitamins, intentional self-harm, subs encntr",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, intentional self-harm, subsequent encounter",1,"poisoning by vitamins, intentional self-harm, subs encntr",CMS_ICD-10-CM_tabular_order
60341,T45.2X2S,"Poisoning by vitamins, intentional self-harm, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, intentional self-harm, sequela",1,"poisoning by vitamins, intentional self-harm, sequela",CMS_ICD-10-CM_tabular_order
60342,T45.2X3A,"Poisoning by vitamins, assault, initial encounter",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, assault, initial encounter",1,"poisoning by vitamins, assault, initial encounter",CMS_ICD-10-CM_tabular_order
60343,T45.2X3D,"Poisoning by vitamins, assault, subsequent encounter",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, assault, subsequent encounter",1,"poisoning by vitamins, assault, subsequent encounter",CMS_ICD-10-CM_tabular_order
60344,T45.2X3S,"Poisoning by vitamins, assault, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, assault, sequela",1,"poisoning by vitamins, assault, sequela",CMS_ICD-10-CM_tabular_order
60345,T45.2X4A,"Poisoning by vitamins, undetermined, initial encounter",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, undetermined, initial encounter",1,"poisoning by vitamins, undetermined, initial encounter",CMS_ICD-10-CM_tabular_order
60346,T45.2X4D,"Poisoning by vitamins, undetermined, subsequent encounter",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, undetermined, subsequent encounter",1,"poisoning by vitamins, undetermined, subsequent encounter",CMS_ICD-10-CM_tabular_order
60347,T45.2X4S,"Poisoning by vitamins, undetermined, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by vitamins, undetermined, sequela",1,"poisoning by vitamins, undetermined, sequela",CMS_ICD-10-CM_tabular_order
60348,T45.2X5A,"Adverse effect of vitamins, initial encounter",health_factors,XXI,Factors influencing health status,"Adverse effect of vitamins, initial encounter",1,"adverse effect of vitamins, initial encounter",CMS_ICD-10-CM_tabular_order
60349,T45.2X5D,"Adverse effect of vitamins, subsequent encounter",health_factors,XXI,Factors influencing health status,"Adverse effect of vitamins, subsequent encounter",1,"adverse effect of vitamins, subsequent encounter",CMS_ICD-10-CM_tabular_order
60350,T45.2X5S,"Adverse effect of vitamins, sequela",health_factors,XXI,Factors influencing health status,"Adverse effect of vitamins, sequela",1,"adverse effect of vitamins, sequela",CMS_ICD-10-CM_tabular_order
60351,T45.2X6A,"Underdosing of vitamins, initial encounter",health_factors,XXI,Factors influencing health status,"Underdosing of vitamins, initial encounter",1,"underdosing of vitamins, initial encounter",CMS_ICD-10-CM_tabular_order
60352,T45.2X6D,"Underdosing of vitamins, subsequent encounter",health_factors,XXI,Factors influencing health status,"Underdosing of vitamins, subsequent encounter",1,"underdosing of vitamins, subsequent encounter",CMS_ICD-10-CM_tabular_order
60353,T45.2X6S,"Underdosing of vitamins, sequela",health_factors,XXI,Factors influencing health status,"Underdosing of vitamins, sequela",1,"underdosing of vitamins, sequela",CMS_ICD-10-CM_tabular_order
60354,T45.3X1A,"Poisoning by enzymes, accidental (unintentional), init",health_factors,XXI,Factors influencing health status,"Poisoning by enzymes, accidental (unintentional), initial encounter",1,"poisoning by enzymes, accidental (unintentional), init",CMS_ICD-10-CM_tabular_order
60355,T45.3X1D,"Poisoning by enzymes, accidental (unintentional), subs",health_factors,XXI,Factors influencing health status,"Poisoning by enzymes, accidental (unintentional), subsequent encounter",1,"poisoning by enzymes, accidental (unintentional), subs",CMS_ICD-10-CM_tabular_order
60356,T45.3X1S,"Poisoning by enzymes, accidental (unintentional), sequela",health_factors,XXI,Factors influencing health status,"Poisoning by enzymes, accidental (unintentional), sequela",1,"poisoning by enzymes, accidental (unintentional), sequela",CMS_ICD-10-CM_tabular_order
60357,T45.3X2A,"Poisoning by enzymes, intentional self-harm, init encntr",health_factors,XXI,Factors influencing health status,"Poisoning by enzymes, intentional self-harm, initial encounter",1,"poisoning by enzymes, intentional self-harm, init encntr",CMS_ICD-10-CM_tabular_order
60358,T45.3X2D,"Poisoning by enzymes, intentional self-harm, subs encntr",health_factors,XXI,Factors influencing health status,"Poisoning by enzymes, intentional self-harm, subsequent encounter",1,"poisoning by enzymes, intentional self-harm, subs encntr",CMS_ICD-10-CM_tabular_order
60359,T45.3X2S,"Poisoning by enzymes, intentional self-harm, sequela",health_factors,XXI,Factors influencing health status,"Poisoning by enzymes, intentional self-harm, sequela",1,"poisoning by enzymes, intentional self-harm, sequela",CMS_ICD-10-CM_tabular_order
