condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
2132,C85.89,"Oth types of non-hodg lymph, extrnod and solid organ sites",neoplasm,II,Neoplasms,"Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites",1,"oth types of non-hodg lymph, extrnod and solid organ sites",CMS_ICD-10-CM_tabular_order
2133,C85.8A,"Other specified types of non-Hodgkin lymphoma, in remission",neoplasm,II,Neoplasms,"Other specified types of non-Hodgkin lymphoma, in remission",1,"other specified types of non-hodgkin lymphoma, in remission",CMS_ICD-10-CM_tabular_order
2134,C85.90,"Non-Hodgkin lymphoma, unspecified, unspecified site",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, unspecified site",1,"non-hodgkin lymphoma, unspecified, unspecified site",CMS_ICD-10-CM_tabular_order
2135,C85.91,"Non-Hodgkin lymphoma, unsp, nodes of head, face, and neck",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",1,"non-hodgkin lymphoma, unsp, nodes of head, face, and neck",CMS_ICD-10-CM_tabular_order
2136,C85.92,"Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",1,"non-hodgkin lymphoma, unspecified, intrathoracic lymph nodes",CMS_ICD-10-CM_tabular_order
2137,C85.93,"Non-Hodgkin lymphoma, unsp, intra-abdominal lymph nodes",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",1,"non-hodgkin lymphoma, unsp, intra-abdominal lymph nodes",CMS_ICD-10-CM_tabular_order
2138,C85.94,"Non-Hodgkin lymphoma, unsp, nodes of axilla and upper limb",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",1,"non-hodgkin lymphoma, unsp, nodes of axilla and upper limb",CMS_ICD-10-CM_tabular_order
2139,C85.95,"Non-hodg lymphoma, unsp, nodes of ing region and lower limb",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",1,"non-hodg lymphoma, unsp, nodes of ing region and lower limb",CMS_ICD-10-CM_tabular_order
2140,C85.96,"Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",1,"non-hodgkin lymphoma, unspecified, intrapelvic lymph nodes",CMS_ICD-10-CM_tabular_order
2141,C85.97,"Non-Hodgkin lymphoma, unspecified, spleen",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, spleen",1,"non-hodgkin lymphoma, unspecified, spleen",CMS_ICD-10-CM_tabular_order
2142,C85.98,"Non-Hodgkin lymphoma, unsp, lymph nodes of multiple sites",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",1,"non-hodgkin lymphoma, unsp, lymph nodes of multiple sites",CMS_ICD-10-CM_tabular_order
2143,C85.99,"Non-Hodgkin lymphoma, unsp, extranodal and solid organ sites",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites",1,"non-hodgkin lymphoma, unsp, extranodal and solid organ sites",CMS_ICD-10-CM_tabular_order
2144,C85.9A,"Non-Hodgkin lymphoma, unspecified, in remission",neoplasm,II,Neoplasms,"Non-Hodgkin lymphoma, unspecified, in remission",1,"non-hodgkin lymphoma, unspecified, in remission",CMS_ICD-10-CM_tabular_order
2145,C86.00,"Extranodal NK/T-cell lymphoma, nasal type not remission",neoplasm,II,Neoplasms,"Extranodal NK/T-cell lymphoma, nasal type not having achieved remission",1,"extranodal nk/t-cell lymphoma, nasal type not remission",CMS_ICD-10-CM_tabular_order
2146,C86.01,"Extranodal NK/T-cell lymphoma, nasal type, in remission",neoplasm,II,Neoplasms,"Extranodal NK/T-cell lymphoma, nasal type, in remission",1,"extranodal nk/t-cell lymphoma, nasal type, in remission",CMS_ICD-10-CM_tabular_order
2147,C86.10,Hepatosplenic T-cell lymphoma not having achieved remission,neoplasm,II,Neoplasms,Hepatosplenic T-cell lymphoma not having achieved remission,1,hepatosplenic t-cell lymphoma not having achieved remission,CMS_ICD-10-CM_tabular_order
2148,C86.11,"Hepatosplenic T-cell lymphoma, in remission",neoplasm,II,Neoplasms,"Hepatosplenic T-cell lymphoma, in remission",1,"hepatosplenic t-cell lymphoma, in remission",CMS_ICD-10-CM_tabular_order
2149,C86.20,Enteropathy-type (intestinal) T-cell lymphoma not remission,neoplasm,II,Neoplasms,Enteropathy-type (intestinal) T-cell lymphoma not having achieved remission,1,enteropathy-type (intestinal) t-cell lymphoma not remission,CMS_ICD-10-CM_tabular_order
2150,C86.21,"Enteropathy-type (intestinal) T-cell lymphoma, in remission",neoplasm,II,Neoplasms,"Enteropathy-type (intestinal) T-cell lymphoma, in remission",1,"enteropathy-type (intestinal) t-cell lymphoma, in remission",CMS_ICD-10-CM_tabular_order
2151,C86.30,Subcutaneous panniculitis-like T-cell lymphoma not remission,neoplasm,II,Neoplasms,Subcutaneous panniculitis-like T-cell lymphoma not having achieved remission,1,subcutaneous panniculitis-like t-cell lymphoma not remission,CMS_ICD-10-CM_tabular_order
2152,C86.31,"Subcutaneous panniculitis-like T-cell lymphoma, in remission",neoplasm,II,Neoplasms,"Subcutaneous panniculitis-like T-cell lymphoma, in remission",1,"subcutaneous panniculitis-like t-cell lymphoma, in remission",CMS_ICD-10-CM_tabular_order
2153,C86.40,Blastic NK-cell lymphoma not having achieved remission,neoplasm,II,Neoplasms,Blastic NK-cell lymphoma not having achieved remission,1,blastic nk-cell lymphoma not having achieved remission,CMS_ICD-10-CM_tabular_order
2154,C86.41,"Blastic NK-cell lymphoma, in remission",neoplasm,II,Neoplasms,"Blastic NK-cell lymphoma, in remission",1,"blastic nk-cell lymphoma, in remission",CMS_ICD-10-CM_tabular_order
2155,C86.50,Angioimmunoblastic T-cell lymphoma not achieve remission,neoplasm,II,Neoplasms,Angioimmunoblastic T-cell lymphoma not having achieved remission,1,angioimmunoblastic t-cell lymphoma not achieve remission,CMS_ICD-10-CM_tabular_order
2156,C86.51,"Angioimmunoblastic T-cell lymphoma, in remission",neoplasm,II,Neoplasms,"Angioimmunoblastic T-cell lymphoma, in remission",1,"angioimmunoblastic t-cell lymphoma, in remission",CMS_ICD-10-CM_tabular_order
2157,C86.60,Primary cutaneous CD30-positive T-cell prolif not remission,neoplasm,II,Neoplasms,Primary cutaneous CD30-positive T-cell proliferations not having achieved remission,1,primary cutaneous cd30-positive t-cell prolif not remission,CMS_ICD-10-CM_tabular_order
2158,C86.61,"Primary cutaneous CD30-positive T-cell prolif, in remission",neoplasm,II,Neoplasms,"Primary cutaneous CD30-positive T-cell proliferations, in remission",1,"primary cutaneous cd30-positive t-cell prolif, in remission",CMS_ICD-10-CM_tabular_order
2159,C88.00,Waldenstrom macroglobulinemia not having achieved remission,neoplasm,II,Neoplasms,Waldenstrom macroglobulinemia not having achieved remission,1,waldenstrom macroglobulinemia not having achieved remission,CMS_ICD-10-CM_tabular_order
2160,C88.01,"Waldenstrom macroglobulinemia, in remission",neoplasm,II,Neoplasms,"Waldenstrom macroglobulinemia, in remission",1,"waldenstrom macroglobulinemia, in remission",CMS_ICD-10-CM_tabular_order
2161,C88.20,Heavy chain disease not having achieved remission,neoplasm,II,Neoplasms,Heavy chain disease not having achieved remission,1,heavy chain disease not having achieved remission,CMS_ICD-10-CM_tabular_order
2162,C88.21,"Heavy chain disease, in remission",neoplasm,II,Neoplasms,"Heavy chain disease, in remission",1,"heavy chain disease, in remission",CMS_ICD-10-CM_tabular_order
2163,C88.30,Immunoproliferative small intestinal disease not remission,neoplasm,II,Neoplasms,Immunoproliferative small intestinal disease not having achieved remission,1,immunoproliferative small intestinal disease not remission,CMS_ICD-10-CM_tabular_order
2164,C88.31,"Immunoproliferative small intestinal disease, in remission",neoplasm,II,Neoplasms,"Immunoproliferative small intestinal disease, in remission",1,"immunoproliferative small intestinal disease, in remission",CMS_ICD-10-CM_tabular_order
2165,C88.40,Extrnod mrgnl B-cell lymph mucosa-assoc lym tiss not remis,neoplasm,II,Neoplasms,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma] not having achieved remission,1,extrnod mrgnl b-cell lymph mucosa-assoc lym tiss not remis,CMS_ICD-10-CM_tabular_order
2166,C88.41,"Extrnod mrgnl B-cell lymph mucosa-assoc lym tiss, in remis",neoplasm,II,Neoplasms,"Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma], in remission",1,"extrnod mrgnl b-cell lymph mucosa-assoc lym tiss, in remis",CMS_ICD-10-CM_tabular_order
2167,C88.80,Other malignant immunoproliferative diseases not remission,neoplasm,II,Neoplasms,Other malignant immunoproliferative diseases not having achieved remission,1,other malignant immunoproliferative diseases not remission,CMS_ICD-10-CM_tabular_order
2168,C88.81,"Other malignant immunoproliferative diseases, in remission",neoplasm,II,Neoplasms,"Other malignant immunoproliferative diseases, in remission",1,"other malignant immunoproliferative diseases, in remission",CMS_ICD-10-CM_tabular_order
2169,C88.90,"Malignant immunoproliferative disease, unsp not remission",neoplasm,II,Neoplasms,"Malignant immunoproliferative disease, unspecified not having achieved remission",1,"malignant immunoproliferative disease, unsp not remission",CMS_ICD-10-CM_tabular_order
2170,C88.91,"Malignant immunoproliferative disease, unsp, in remission",neoplasm,II,Neoplasms,"Malignant immunoproliferative disease, unspecified, in remission",1,"malignant immunoproliferative disease, unsp, in remission",CMS_ICD-10-CM_tabular_order
2171,C90.00,Multiple myeloma not having achieved remission,neoplasm,II,Neoplasms,Multiple myeloma not having achieved remission,1,multiple myeloma not having achieved remission,CMS_ICD-10-CM_tabular_order
2172,C90.01,Multiple myeloma in remission,neoplasm,II,Neoplasms,Multiple myeloma in remission,1,multiple myeloma in remission,CMS_ICD-10-CM_tabular_order
2173,C90.02,Multiple myeloma in relapse,neoplasm,II,Neoplasms,Multiple myeloma in relapse,1,multiple myeloma in relapse,CMS_ICD-10-CM_tabular_order
2174,C90.10,Plasma cell leukemia not having achieved remission,neoplasm,II,Neoplasms,Plasma cell leukemia not having achieved remission,1,plasma cell leukemia not having achieved remission,CMS_ICD-10-CM_tabular_order
2175,C90.11,Plasma cell leukemia in remission,neoplasm,II,Neoplasms,Plasma cell leukemia in remission,1,plasma cell leukemia in remission,CMS_ICD-10-CM_tabular_order
2176,C90.12,Plasma cell leukemia in relapse,neoplasm,II,Neoplasms,Plasma cell leukemia in relapse,1,plasma cell leukemia in relapse,CMS_ICD-10-CM_tabular_order
2177,C90.20,Extramedullary plasmacytoma not having achieved remission,neoplasm,II,Neoplasms,Extramedullary plasmacytoma not having achieved remission,1,extramedullary plasmacytoma not having achieved remission,CMS_ICD-10-CM_tabular_order
2178,C90.21,Extramedullary plasmacytoma in remission,neoplasm,II,Neoplasms,Extramedullary plasmacytoma in remission,1,extramedullary plasmacytoma in remission,CMS_ICD-10-CM_tabular_order
2179,C90.22,Extramedullary plasmacytoma in relapse,neoplasm,II,Neoplasms,Extramedullary plasmacytoma in relapse,1,extramedullary plasmacytoma in relapse,CMS_ICD-10-CM_tabular_order
2180,C90.30,Solitary plasmacytoma not having achieved remission,neoplasm,II,Neoplasms,Solitary plasmacytoma not having achieved remission,1,solitary plasmacytoma not having achieved remission,CMS_ICD-10-CM_tabular_order
2181,C90.31,Solitary plasmacytoma in remission,neoplasm,II,Neoplasms,Solitary plasmacytoma in remission,1,solitary plasmacytoma in remission,CMS_ICD-10-CM_tabular_order
2182,C90.32,Solitary plasmacytoma in relapse,neoplasm,II,Neoplasms,Solitary plasmacytoma in relapse,1,solitary plasmacytoma in relapse,CMS_ICD-10-CM_tabular_order
2183,C91.00,Acute lymphoblastic leukemia not having achieved remission,neoplasm,II,Neoplasms,Acute lymphoblastic leukemia not having achieved remission,1,acute lymphoblastic leukemia not having achieved remission,CMS_ICD-10-CM_tabular_order
2184,C91.01,"Acute lymphoblastic leukemia, in remission",neoplasm,II,Neoplasms,"Acute lymphoblastic leukemia, in remission",1,"acute lymphoblastic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2185,C91.02,"Acute lymphoblastic leukemia, in relapse",neoplasm,II,Neoplasms,"Acute lymphoblastic leukemia, in relapse",1,"acute lymphoblastic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2186,C91.10,Chronic lymphocytic leuk of B-cell type not achieve remis,neoplasm,II,Neoplasms,Chronic lymphocytic leukemia of B-cell type not having achieved remission,1,chronic lymphocytic leuk of b-cell type not achieve remis,CMS_ICD-10-CM_tabular_order
2187,C91.11,Chronic lymphocytic leukemia of B-cell type in remission,neoplasm,II,Neoplasms,Chronic lymphocytic leukemia of B-cell type in remission,1,chronic lymphocytic leukemia of b-cell type in remission,CMS_ICD-10-CM_tabular_order
2188,C91.12,Chronic lymphocytic leukemia of B-cell type in relapse,neoplasm,II,Neoplasms,Chronic lymphocytic leukemia of B-cell type in relapse,1,chronic lymphocytic leukemia of b-cell type in relapse,CMS_ICD-10-CM_tabular_order
2189,C91.30,Prolymphocytic leukemia of B-cell type not achieve remission,neoplasm,II,Neoplasms,Prolymphocytic leukemia of B-cell type not having achieved remission,1,prolymphocytic leukemia of b-cell type not achieve remission,CMS_ICD-10-CM_tabular_order
2190,C91.31,"Prolymphocytic leukemia of B-cell type, in remission",neoplasm,II,Neoplasms,"Prolymphocytic leukemia of B-cell type, in remission",1,"prolymphocytic leukemia of b-cell type, in remission",CMS_ICD-10-CM_tabular_order
2191,C91.32,"Prolymphocytic leukemia of B-cell type, in relapse",neoplasm,II,Neoplasms,"Prolymphocytic leukemia of B-cell type, in relapse",1,"prolymphocytic leukemia of b-cell type, in relapse",CMS_ICD-10-CM_tabular_order
2192,C91.40,Hairy cell leukemia not having achieved remission,neoplasm,II,Neoplasms,Hairy cell leukemia not having achieved remission,1,hairy cell leukemia not having achieved remission,CMS_ICD-10-CM_tabular_order
2193,C91.41,"Hairy cell leukemia, in remission",neoplasm,II,Neoplasms,"Hairy cell leukemia, in remission",1,"hairy cell leukemia, in remission",CMS_ICD-10-CM_tabular_order
2194,C91.42,"Hairy cell leukemia, in relapse",neoplasm,II,Neoplasms,"Hairy cell leukemia, in relapse",1,"hairy cell leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2195,C91.50,Adult T-cell lymph/leuk (HTLV-1-assoc) not achieve remission,neoplasm,II,Neoplasms,Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission,1,adult t-cell lymph/leuk (htlv-1-assoc) not achieve remission,CMS_ICD-10-CM_tabular_order
2196,C91.51,"Adult T-cell lymphoma/leukemia (HTLV-1-assoc), in remission",neoplasm,II,Neoplasms,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission",1,"adult t-cell lymphoma/leukemia (htlv-1-assoc), in remission",CMS_ICD-10-CM_tabular_order
2197,C91.52,"Adult T-cell lymphoma/leukemia (HTLV-1-assoc), in relapse",neoplasm,II,Neoplasms,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse",1,"adult t-cell lymphoma/leukemia (htlv-1-assoc), in relapse",CMS_ICD-10-CM_tabular_order
2198,C91.60,Prolymphocytic leukemia of T-cell type not achieve remission,neoplasm,II,Neoplasms,Prolymphocytic leukemia of T-cell type not having achieved remission,1,prolymphocytic leukemia of t-cell type not achieve remission,CMS_ICD-10-CM_tabular_order
2199,C91.61,"Prolymphocytic leukemia of T-cell type, in remission",neoplasm,II,Neoplasms,"Prolymphocytic leukemia of T-cell type, in remission",1,"prolymphocytic leukemia of t-cell type, in remission",CMS_ICD-10-CM_tabular_order
2200,C91.62,"Prolymphocytic leukemia of T-cell type, in relapse",neoplasm,II,Neoplasms,"Prolymphocytic leukemia of T-cell type, in relapse",1,"prolymphocytic leukemia of t-cell type, in relapse",CMS_ICD-10-CM_tabular_order
2201,C91.A0,Mature B-cell leukemia Burkitt-type not achieve remission,neoplasm,II,Neoplasms,Mature B-cell leukemia Burkitt-type not having achieved remission,1,mature b-cell leukemia burkitt-type not achieve remission,CMS_ICD-10-CM_tabular_order
2202,C91.A1,"Mature B-cell leukemia Burkitt-type, in remission",neoplasm,II,Neoplasms,"Mature B-cell leukemia Burkitt-type, in remission",1,"mature b-cell leukemia burkitt-type, in remission",CMS_ICD-10-CM_tabular_order
2203,C91.A2,"Mature B-cell leukemia Burkitt-type, in relapse",neoplasm,II,Neoplasms,"Mature B-cell leukemia Burkitt-type, in relapse",1,"mature b-cell leukemia burkitt-type, in relapse",CMS_ICD-10-CM_tabular_order
2204,C91.Z0,Other lymphoid leukemia not having achieved remission,neoplasm,II,Neoplasms,Other lymphoid leukemia not having achieved remission,1,other lymphoid leukemia not having achieved remission,CMS_ICD-10-CM_tabular_order
2205,C91.Z1,"Other lymphoid leukemia, in remission",neoplasm,II,Neoplasms,"Other lymphoid leukemia, in remission",1,"other lymphoid leukemia, in remission",CMS_ICD-10-CM_tabular_order
2206,C91.Z2,"Other lymphoid leukemia, in relapse",neoplasm,II,Neoplasms,"Other lymphoid leukemia, in relapse",1,"other lymphoid leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2207,C91.90,"Lymphoid leukemia, unspecified not having achieved remission",neoplasm,II,Neoplasms,"Lymphoid leukemia, unspecified not having achieved remission",1,"lymphoid leukemia, unspecified not having achieved remission",CMS_ICD-10-CM_tabular_order
2208,C91.91,"Lymphoid leukemia, unspecified, in remission",neoplasm,II,Neoplasms,"Lymphoid leukemia, unspecified, in remission",1,"lymphoid leukemia, unspecified, in remission",CMS_ICD-10-CM_tabular_order
2209,C91.92,"Lymphoid leukemia, unspecified, in relapse",neoplasm,II,Neoplasms,"Lymphoid leukemia, unspecified, in relapse",1,"lymphoid leukemia, unspecified, in relapse",CMS_ICD-10-CM_tabular_order
2210,C92.00,"Acute myeloblastic leukemia, not having achieved remission",neoplasm,II,Neoplasms,"Acute myeloblastic leukemia, not having achieved remission",1,"acute myeloblastic leukemia, not having achieved remission",CMS_ICD-10-CM_tabular_order
2211,C92.01,"Acute myeloblastic leukemia, in remission",neoplasm,II,Neoplasms,"Acute myeloblastic leukemia, in remission",1,"acute myeloblastic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2212,C92.02,"Acute myeloblastic leukemia, in relapse",neoplasm,II,Neoplasms,"Acute myeloblastic leukemia, in relapse",1,"acute myeloblastic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2213,C92.10,"Chronic myeloid leuk, BCR/ABL-positive, not achieve remis",neoplasm,II,Neoplasms,"Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission",1,"chronic myeloid leuk, bcr/abl-positive, not achieve remis",CMS_ICD-10-CM_tabular_order
2214,C92.11,"Chronic myeloid leukemia, BCR/ABL-positive, in remission",neoplasm,II,Neoplasms,"Chronic myeloid leukemia, BCR/ABL-positive, in remission",1,"chronic myeloid leukemia, bcr/abl-positive, in remission",CMS_ICD-10-CM_tabular_order
2215,C92.12,"Chronic myeloid leukemia, BCR/ABL-positive, in relapse",neoplasm,II,Neoplasms,"Chronic myeloid leukemia, BCR/ABL-positive, in relapse",1,"chronic myeloid leukemia, bcr/abl-positive, in relapse",CMS_ICD-10-CM_tabular_order
2216,C92.20,"Atyp chronic myeloid leuk, BCR/ABL-neg, not achieve remis",neoplasm,II,Neoplasms,"Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission",1,"atyp chronic myeloid leuk, bcr/abl-neg, not achieve remis",CMS_ICD-10-CM_tabular_order
2217,C92.21,"Atypical chronic myeloid leukemia, BCR/ABL-neg, in remission",neoplasm,II,Neoplasms,"Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission",1,"atypical chronic myeloid leukemia, bcr/abl-neg, in remission",CMS_ICD-10-CM_tabular_order
2218,C92.22,"Atypical chronic myeloid leukemia, BCR/ABL-neg, in relapse",neoplasm,II,Neoplasms,"Atypical chronic myeloid leukemia, BCR/ABL-negative, in relapse",1,"atypical chronic myeloid leukemia, bcr/abl-neg, in relapse",CMS_ICD-10-CM_tabular_order
2219,C92.30,"Myeloid sarcoma, not having achieved remission",neoplasm,II,Neoplasms,"Myeloid sarcoma, not having achieved remission",1,"myeloid sarcoma, not having achieved remission",CMS_ICD-10-CM_tabular_order
2220,C92.31,"Myeloid sarcoma, in remission",neoplasm,II,Neoplasms,"Myeloid sarcoma, in remission",1,"myeloid sarcoma, in remission",CMS_ICD-10-CM_tabular_order
2221,C92.32,"Myeloid sarcoma, in relapse",neoplasm,II,Neoplasms,"Myeloid sarcoma, in relapse",1,"myeloid sarcoma, in relapse",CMS_ICD-10-CM_tabular_order
2222,C92.40,"Acute promyelocytic leukemia, not having achieved remission",neoplasm,II,Neoplasms,"Acute promyelocytic leukemia, not having achieved remission",1,"acute promyelocytic leukemia, not having achieved remission",CMS_ICD-10-CM_tabular_order
2223,C92.41,"Acute promyelocytic leukemia, in remission",neoplasm,II,Neoplasms,"Acute promyelocytic leukemia, in remission",1,"acute promyelocytic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2224,C92.42,"Acute promyelocytic leukemia, in relapse",neoplasm,II,Neoplasms,"Acute promyelocytic leukemia, in relapse",1,"acute promyelocytic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2225,C92.50,"Acute myelomonocytic leukemia, not having achieved remission",neoplasm,II,Neoplasms,"Acute myelomonocytic leukemia, not having achieved remission",1,"acute myelomonocytic leukemia, not having achieved remission",CMS_ICD-10-CM_tabular_order
2226,C92.51,"Acute myelomonocytic leukemia, in remission",neoplasm,II,Neoplasms,"Acute myelomonocytic leukemia, in remission",1,"acute myelomonocytic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2227,C92.52,"Acute myelomonocytic leukemia, in relapse",neoplasm,II,Neoplasms,"Acute myelomonocytic leukemia, in relapse",1,"acute myelomonocytic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2228,C92.60,Acute myeloid leukemia w 11q23-abnormality not achieve remis,neoplasm,II,Neoplasms,Acute myeloid leukemia with 11q23-abnormality not having achieved remission,1,acute myeloid leukemia w 11q23-abnormality not achieve remis,CMS_ICD-10-CM_tabular_order
2229,C92.61,Acute myeloid leukemia with 11q23-abnormality in remission,neoplasm,II,Neoplasms,Acute myeloid leukemia with 11q23-abnormality in remission,1,acute myeloid leukemia with 11q23-abnormality in remission,CMS_ICD-10-CM_tabular_order
2230,C92.62,Acute myeloid leukemia with 11q23-abnormality in relapse,neoplasm,II,Neoplasms,Acute myeloid leukemia with 11q23-abnormality in relapse,1,acute myeloid leukemia with 11q23-abnormality in relapse,CMS_ICD-10-CM_tabular_order
2231,C92.A0,"Acute myeloid leuk w multilin dysplasia, not achieve remis",neoplasm,II,Neoplasms,"Acute myeloid leukemia with multilineage dysplasia, not having achieved remission",1,"acute myeloid leuk w multilin dysplasia, not achieve remis",CMS_ICD-10-CM_tabular_order
2232,C92.A1,"Acute myeloid leukemia w multilin dysplasia, in remission",neoplasm,II,Neoplasms,"Acute myeloid leukemia with multilineage dysplasia, in remission",1,"acute myeloid leukemia w multilin dysplasia, in remission",CMS_ICD-10-CM_tabular_order
2233,C92.A2,"Acute myeloid leukemia w multilineage dysplasia, in relapse",neoplasm,II,Neoplasms,"Acute myeloid leukemia with multilineage dysplasia, in relapse",1,"acute myeloid leukemia w multilineage dysplasia, in relapse",CMS_ICD-10-CM_tabular_order
2234,C92.Z0,Other myeloid leukemia not having achieved remission,neoplasm,II,Neoplasms,Other myeloid leukemia not having achieved remission,1,other myeloid leukemia not having achieved remission,CMS_ICD-10-CM_tabular_order
2235,C92.Z1,"Other myeloid leukemia, in remission",neoplasm,II,Neoplasms,"Other myeloid leukemia, in remission",1,"other myeloid leukemia, in remission",CMS_ICD-10-CM_tabular_order
2236,C92.Z2,"Other myeloid leukemia, in relapse",neoplasm,II,Neoplasms,"Other myeloid leukemia, in relapse",1,"other myeloid leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2237,C92.90,"Myeloid leukemia, unspecified, not having achieved remission",neoplasm,II,Neoplasms,"Myeloid leukemia, unspecified, not having achieved remission",1,"myeloid leukemia, unspecified, not having achieved remission",CMS_ICD-10-CM_tabular_order
2238,C92.91,"Myeloid leukemia, unspecified in remission",neoplasm,II,Neoplasms,"Myeloid leukemia, unspecified in remission",1,"myeloid leukemia, unspecified in remission",CMS_ICD-10-CM_tabular_order
2239,C92.92,"Myeloid leukemia, unspecified in relapse",neoplasm,II,Neoplasms,"Myeloid leukemia, unspecified in relapse",1,"myeloid leukemia, unspecified in relapse",CMS_ICD-10-CM_tabular_order
2240,C93.00,"Acute monoblastic/monocytic leukemia, not achieve remission",neoplasm,II,Neoplasms,"Acute monoblastic/monocytic leukemia, not having achieved remission",1,"acute monoblastic/monocytic leukemia, not achieve remission",CMS_ICD-10-CM_tabular_order
2241,C93.01,"Acute monoblastic/monocytic leukemia, in remission",neoplasm,II,Neoplasms,"Acute monoblastic/monocytic leukemia, in remission",1,"acute monoblastic/monocytic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2242,C93.02,"Acute monoblastic/monocytic leukemia, in relapse",neoplasm,II,Neoplasms,"Acute monoblastic/monocytic leukemia, in relapse",1,"acute monoblastic/monocytic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2243,C93.10,Chronic myelomonocytic leukemia not achieve remission,neoplasm,II,Neoplasms,Chronic myelomonocytic leukemia not having achieved remission,1,chronic myelomonocytic leukemia not achieve remission,CMS_ICD-10-CM_tabular_order
2244,C93.11,"Chronic myelomonocytic leukemia, in remission",neoplasm,II,Neoplasms,"Chronic myelomonocytic leukemia, in remission",1,"chronic myelomonocytic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2245,C93.12,"Chronic myelomonocytic leukemia, in relapse",neoplasm,II,Neoplasms,"Chronic myelomonocytic leukemia, in relapse",1,"chronic myelomonocytic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2246,C93.30,"Juvenile myelomonocytic leukemia, not achieve remission",neoplasm,II,Neoplasms,"Juvenile myelomonocytic leukemia, not having achieved remission",1,"juvenile myelomonocytic leukemia, not achieve remission",CMS_ICD-10-CM_tabular_order
2247,C93.31,"Juvenile myelomonocytic leukemia, in remission",neoplasm,II,Neoplasms,"Juvenile myelomonocytic leukemia, in remission",1,"juvenile myelomonocytic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2248,C93.32,"Juvenile myelomonocytic leukemia, in relapse",neoplasm,II,Neoplasms,"Juvenile myelomonocytic leukemia, in relapse",1,"juvenile myelomonocytic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2249,C93.Z0,"Other monocytic leukemia, not having achieved remission",neoplasm,II,Neoplasms,"Other monocytic leukemia, not having achieved remission",1,"other monocytic leukemia, not having achieved remission",CMS_ICD-10-CM_tabular_order
2250,C93.Z1,"Other monocytic leukemia, in remission",neoplasm,II,Neoplasms,"Other monocytic leukemia, in remission",1,"other monocytic leukemia, in remission",CMS_ICD-10-CM_tabular_order
2251,C93.Z2,"Other monocytic leukemia, in relapse",neoplasm,II,Neoplasms,"Other monocytic leukemia, in relapse",1,"other monocytic leukemia, in relapse",CMS_ICD-10-CM_tabular_order
2252,C93.90,"Monocytic leukemia, unsp, not having achieved remission",neoplasm,II,Neoplasms,"Monocytic leukemia, unspecified, not having achieved remission",1,"monocytic leukemia, unsp, not having achieved remission",CMS_ICD-10-CM_tabular_order
2253,C93.91,"Monocytic leukemia, unspecified in remission",neoplasm,II,Neoplasms,"Monocytic leukemia, unspecified in remission",1,"monocytic leukemia, unspecified in remission",CMS_ICD-10-CM_tabular_order
